smi,adduct,ccs
Cc1ccc(CNC(=O)c2cccnc2S)cc1,[M+Na]+,162.09
CC(C)(C)c1ccc(-c2nnc(SCC(=O)NCc3ccco3)n2Cc2ccco2)cc1,[M+Na]+,214.02
COc1cccc(CNC(=O)c2ccc(CN3C(=O)CCC3=O)cc2)c1,[M+H]+,195.99
Cc1ccccc1OCC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+Na]+,191.94
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CC(O)COc1ccccc1F,[M+Na]+,205.01
O=C1C2CCCCC2C(=O)N1CC(O)COc1cccc2ccccc12,[M+Na]+,191.49
CCCCN(C(=O)NC(C)(C)C)c1c(N)n(CCCC)c(=O)[nH]c1=O,[M+Na]+,198.74
O=C(OCCOc1cccc(Cl)c1)c1ccc(S(=O)(=O)C(F)F)cc1,[M+H]+,190.66
Cc1ccc(NCC(=O)Nc2ccccc2)c(C)c1,[M+H]+,164.44
O=C1NC2(CCOc3ccccc32)C(=O)N1CC(=O)N1CCSC1c1ccccc1F,[M-H]-,198.3
O=C(CCn1c(S)nc2ccccc2c1=O)NC1=NCCS1,[M-H]-,176.49
CC1c2ccsc2CCN1c1ncnc2sccc12,[M+H]+,165.12
COC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)ccc1OC,[M+H]+,175.82
O=C(CSc1nnc(Cc2cccs2)n1Cc1ccco1)c1ccccc1,[M+H]+,188.39
Cc1nc(-c2ccccn2)sc1C(=O)Nc1ccccc1C(=O)N1CCOCC1,[M+H]+,201.73
Oc1cc(Br)ccc1Oc1ccc(Br)cc1Br,[M-H]-,168.6
CC(=O)CN1C(=O)NC(C)(c2ccc(Cl)cc2)C1=O,[M-H]-,159.76
CC(NCC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,[M+H]+,178.69
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CN1CSCC1=O,[M-H]-,183.76
Cc1cccc(C)c1NC(=O)CNC(C)CCc1ccccc1,[M+Na]+,181.54
CC(Sc1n[nH]c(=O)n1C1CC1)C(=O)N(c1nccs1)C1CCCCC1,[M+Na]+,194.99
CC1CCCCC12NC(=O)N(CN1CCN(c3ccccc3O)CC1)C2=O,[M+Na]+,178.38
Cc1ccccc1-n1c(SCC#N)nnc1N1CCOCC1,[M-H]-,178.55
CC1Oc2ccc(NC(=O)CN3C(=O)CSc4ccccc43)cc2NC1=O,[M+H]+,200.83
CC(C)C(NC(N)=O)C(=O)N(Cc1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,[M+Na]+,212.43
CCCCN(C(=O)CSc1nc(-c2ccccc2)cs1)c1c(N)n(CCC)c(=O)[nH]c1=O,[M-H]-,215.08
Cc1nn(-c2ccccc2)c(C)c1CN(C)S(=O)(=O)Cc1ccccc1,[M+H]+,185.52
O=C(Nc1cn[nH]c1)c1cc(-c2ccco2)nn1-c1ccccc1,[M+H]+,189.86
COc1ccc(-c2nc(CC(=O)N3CCN(C(=O)c4ccco4)CC3)cs2)cc1OC,[M+Na]+,202.03
CCn1c(SCC(=O)N2CCN(c3ncccn3)CC2)nnc1C1CC1,[M+Na]+,198.28
CCCCn1nnnc1CSc1nnc(-c2cccs2)n1-c1ccccc1,[M-H]-,199.14
Cc1cc(Cl)ccc1NC(=O)Cn1cc(C(F)(F)F)ccc1=O,[M+H]+,172.1
Cc1cccc(C(=O)NCc2ccc3c(c2)OCO3)c1O,[M+H]+,167.96
N#Cc1ccc(Cn2cc(C(F)(F)F)ccc2=O)cc1,[M-H]-,155.6
CS(=O)(=O)CCC1NC(=O)N(Cc2ccc(F)cc2Br)C1=O,[M-H]-,175.14
COc1ccc(S(=O)(=O)NC(C)c2ccc3c(c2)OCCO3)cc1,[M+Na]+,189.47
Cc1oc(C)c(C(=O)OC(C)c2nc3ccccc3c(=O)[nH]2)c1C,[M-H]-,180.85
COc1cccc(CNC(=O)c2ccc(CN3C(=O)CCC3=O)cc2)c1,[M-H]-,194.39
CN(CC(=O)NC1(C#N)CCCC1)Cc1ccc(Cl)c(Cl)c1,[M-H]-,192.71
CC(=O)c1ccccc1OCCSc1n[nH]c(=O)n1CC1CCCO1,[M+Na]+,175.28
CNC(=O)C1CN(C(=O)COc2ccc(Cl)c(Cl)c2)c2ccccc2O1,[M+H]+,187.15
COc1ccc2c(Cl)c(C(=O)NC3CCS(=O)(=O)C3)sc2c1Cl,[M-H]-,188.27
CCN(C(=O)COC(=O)CSc1ccc2c(c1)OCCO2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,[M-H]-,213.37
O=C(NCCOc1ccccc1)c1ccc(C(F)(F)F)cc1,[M+H]+,172.28
CN(C)C(=O)CNC(=O)c1ccc(C(F)(F)F)cc1,[M-H]-,158.61
CN(C)C(=O)CNC(=O)CN1CCN(c2cccc(C(F)(F)F)c2)CC1,[M+H]+,195.31
CCCn1c(SCc2cc(C)on2)n[nH]c1=O,[M+Na]+,168.05
O=C(NCCOc1ccccc1)c1cccnc1S,[M-H]-,166.19
CCn1c(-c2ccc(O)c(OC)c2)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,[M+H]+,190.9
C=CCNC1=NN=C(c2ccc3c(c2)OCCO3)CS1,[M+H]+,166.83
COc1ccccc1S(=O)(=O)N(C)S(=O)(=O)c1cc(Cl)ccc1Cl,[M+Na]+,186.65
CN(Cc1ccc2c(c1)OCCO2)C(=O)CN1C(=O)C(=O)N(CCC2=CCCCC2)C1=O,[M+H]+,205.47
Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)c2cc(F)ccc2F)CC1,[M+H]+,185.23
Cc1cc(NC(=O)c2ccc3c(c2)OCO3)ccc1NC(=O)c1ccco1,[M-H]-,193.77
COc1cc2c(cc1OC)CN(C(=O)Cn1cc(C(F)(F)F)cc(Cl)c1=O)CC2,[M+H]+,197.42
CCCCn1c(N)c(N(Cc2ccco2)C(=O)CCC(C)C)c(=O)[nH]c1=O,[M+H]+,191.6
O=C(C1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M-H]-,182.64
CC(=O)NC(C)c1ccc(C(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,[M+H]+,194.34
CCCCC1(c2ccc(F)cc2)NC(=O)N(CC(=O)c2ccc(OC)cc2)C1=O,[M+Na]+,205.48
CC(=O)Nc1cccc(C(=O)NCCN(C(C)C)C(C)C)c1,[M+H]+,178.87
COC(=O)c1ccc(CN2C(=O)NC3(CCOc4ccccc43)C2=O)o1,[M+H]+,180.45
CC(C)CC1NC(=O)N(CN2CCCC(C)C2)C1=O,[M+Na]+,193.6
CC(NS(=O)(=O)c1ccccc1)c1ccc(-c2ccccc2)cc1,[M-H]-,184.33
CN(C(=O)CSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,[M-H]-,195.97
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,[M-H]-,302.3
CS(=O)(=O)CCC1NC(=O)N(Cc2ccc(F)cc2Br)C1=O,[M+H]+,176.72
O=C(O)c1cc2ccccc2cc1NC(=O)C1CC1,[M+Na]+,168.17
O=S(=O)(NCc1ccccc1OC(F)F)c1ccccc1Cl,[M-H]-,165.35
CC(OC(=O)c1ccc(=O)n(Cc2ccccc2)n1)C(=O)Nc1ncnc2[nH]cnc12,[M-H]-,189.39
c1ccc(-c2cnc(CSc3nnnn3C3CC3)o2)cc1,[M+H]+,171.56
COc1ccc(CCC(=O)N(Cc2ccco2)C2CCS(=O)(=O)C2)cc1Br,[M+Na]+,194.74
CN(C)c1ccc(NC(=O)CSc2nnnn2C2CC2)cc1,[M+H]+,185.67
CN(CCCNC(=O)Cc1csc(NC(=O)c2cccs2)n1)c1ccccc1,[M+Na]+,196.23
Cc1ccccc1C(C)NC(=O)c1ccccc1SCc1cscn1,[M+H]+,182.19
Cc1cc(C(=O)OCc2nnc(-c3ccc(Cl)cc3)o2)c(C)o1,[M+H]+,181.65
CCCCCCNC(=O)c1ccc(CS(=O)(=O)c2ccccc2)o1,[M+H]+,188.76
O=C(CSC1=Nc2ccccc2CS1)Nc1ccc(F)cc1,[M+H]+,174.48
COC(=O)C1=C(C)N(C2CC2)C(=O)NC1c1ccccc1Br,[M+H]+,170.27
CCCC(=O)NCc1nc2ccccc2n1Cc1ccccc1F,[M+H]+,175.93
CCn1c(-c2ccc(OC)cc2)nn(CN(C)Cc2sccc2C)c1=S,[M+Na]+,196.2
CC(c1ccccc1)N(C)C(=O)CSc1nnc(C2CC2)n1C1CC1,[M+H]+,187.59
CCn1c(S)nc2ncccc2c1=O,[M-H]-,139.33
O=C(Cc1csc(-c2ccco2)n1)Nc1ccccc1N1CCCCC1,[M+H]+,187.85
CCCC1(c2ccccc2)NC(=O)N(CC(=O)N2CC(=O)Nc3ccccc32)C1=O,[M-H]-,185.82
CN(C)S(=O)(=O)c1ccc(C(=O)N(Cc2ccc(F)cc2)C2CC2)cc1,[M+H]+,192.64
CC(OC(=O)c1ccccc1NC(=O)c1ccco1)C(=O)Nc1ccc(Cl)cc1Cl,[M-H]-,195.73
COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2F)cc1Br,[M-H]-,174.06
CCOC(=O)c1c(NC(=O)c2ccc(Br)cc2F)sc2c1CCS(=O)(=O)C2,[M-H]-,197.33
COc1ccccc1N1CCN(Cn2nc(-c3ccccc3)oc2=S)CC1,[M+Na]+,203.96
O=C(CSc1ncc(C(F)(F)F)cc1Cl)NCc1ccc2c(c1)OCO2,[M-H]-,204.15
O=c1[nH]c2ccccc2c(=O)n1CCc1nccn1Cc1ccccc1,[M-H]-,182.72
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+H]+,200.67
Cc1ccc(C)c(C(=O)Nc2ccccc2SCC(N)=O)c1,[M+H]+,174.56
CC(NC(=O)Cc1nn(C)c(=O)c2ccccc12)c1ccc(F)cc1F,[M+Na]+,187.3
CCc1ccccc1-n1c(S)nc2ccccc2c1=O,[M+Na]+,172.52
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,[M+H]+,245.0
O=C1CN(C(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)c2ccccc2N1,[M-H]-,195.45
O=C(OCc1cc(Cl)c2c(c1)OCCO2)c1ccc(S(=O)(=O)NC2CC2)cc1,[M+H]+,209.46
CNC(=O)NC(=O)COC(=O)c1c(NC(=O)C(C)(C)C)sc(C)c1C,[M+H]+,184.4
CCCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)C(C)(C)C,[M-H]-,189.27
O=C(CSc1nnnn1C1CC1)N(c1ccccc1)C1CCCCC1,[M+H]+,188.82
CCCc1cc(=O)[nH]c(SCC(=O)Nc2ccc(Br)cc2Br)n1,[M+H]+,192.79
CS(=O)(=O)NC1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,[M+H]+,178.29
CCONC(=O)C(NC1=NS(=O)(=O)c2ccccc21)C(C)C,[M-H]-,172.88
O=c1[nH]c2ccccc2n1CCCSc1nnnn1-c1cccc(Cl)c1,[M+Na]+,198.59
O=C(COc1ccc2c(c1)CCC2)N(Cc1nnc(-c2ccc(Cl)cc2)o1)C1CC1,[M-H]-,205.07
Cc1sc(NC(=O)c2cccc(F)c2)c(C#N)c1C,[M-H]-,160.39
CC(C)(C)C1CCc2sc(C(=O)Nc3nc(CN4CCOCC4)cs3)cc2C1,[M+H]+,217.7
CC(=O)NC(C(=O)Nc1ccc(-n2cnnn2)cc1)C(C)C,[M-H]-,175.1
CCOC(=O)N1CCN(C(=O)CNC(=O)c2cc(C)cc(C)c2)CC1,[M+H]+,190.99
CCOc1ccc(-c2n[nH]c(=S)n2CC(=O)NCC2(c3ccccc3)CC2)cc1,[M-H]-,199.61
COc1cc(C(=O)N2CCN(c3ncccn3)CC2)cc2c1OCCO2,[M+H]+,187.94
O=C(CSc1nnc(COc2ccccc2Cl)n1C1CC1)N1CCCCCC1,[M+Na]+,201.39
Cc1ccc(NC(=O)CN(C)Cn2nc(-c3cccc(C)c3)n(-c3ccc(C)cc3)c2=S)cc1,[M-H]-,188.61
Nc1c(N(CC2CCCO2)C(=O)Cc2cccc3ccccc23)c(=O)[nH]c(=O)n1Cc1ccccc1,[M+Na]+,211.57
CCOc1cc(Br)c(CN2C(=O)NC3(CCOc4ccccc43)C2=O)cc1OCC,[M+H]+,202.06
N#Cc1ncn(Cc2nc(-c3ccccc3)no2)n1,[M-H]-,152.46
O=C(c1cc(-c2ccccc2Cl)nc2ccccc12)N1CCC1,[M+H]+,177.47
CC(=O)C1=C(C)Nc2ncnn2C1c1ccc(O)cc1,[M-H]-,161.74
CCCN1C(=O)NC(C)(c2cccc(Br)c2)C1=O,[M+H]+,165.95
CC(C)OCc1ccc(C(=O)O)cc1,[M+H]+,151.46
O=C(c1ccc2c(c1)OCO2)N1CCOCC1,[M+H]+,149.62
COCCN(C(=O)CSc1nnc(-c2ccccc2)[nH]1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,[M-H]-,216.16
Cc1ccc(S(=O)(=O)C2(C(=O)OCCCn3c(=O)[nH]c4ccccc43)CCCC2)cc1C,[M+Na]+,214.08
O=C1CN(S(=O)(=O)c2cccs2)CCN1,[M-H]-,146.92
O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1,[M+Na]+,186.4
COc1ccccc1CNC(=O)CSc1nnc2[nH]c3ccccc3n12,[M+Na]+,181.72
CC1CN(CCNC(=O)Nc2ccc(F)cc2)CC(C)O1,[M+H]+,171.67
CCCN(Cc1nnc(-c2ccco2)o1)C(=O)c1nn(-c2ccccc2)nc1C,[M+Na]+,209.45
O=C(NCCCN1CCCC1=O)c1cc(C2CC2)nn1-c1ccccc1,[M+Na]+,194.63
Cc1cc(C)c(NC(=O)CN(C)Cc2nc(-c3cc(C)n(Cc4ccco4)c3C)cs2)c(C)c1,[M-H]-,207.11
COc1cc(NC(=O)C(C)OC(=O)c2ccc(Cn3ccccc3=O)o2)cc(OC)c1,[M+H]+,200.29
O=C(CCCSc1nnc(Cc2cccs2)n1-c1ccccc1)N1CCOCC1,[M+H]+,204.2
Cc1ccc(CNCCc2cccs2)s1,[M+H]+,151.72
CC(=O)c1ccc(OCc2cc(=O)n3ccsc3n2)cc1,[M+H]+,175.22
Cc1cc(C(=O)Nc2ccc(I)cc2)on1,[M-H]-,156.08
CC(=O)N1CCc2cc(S(=O)(=O)NC(C)c3ccco3)ccc21,[M+H]+,182.71
CC(C)NS(=O)(=O)c1ccc(C(=O)N(C)C(C)C2CC2)cc1,[M+H]+,183.88
CC1(c2ccc(Cl)c(Cl)c2)NC(=O)NC1=O,[M+H]+,162.93
CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CCC1,[M+H]+,177.14
COc1cc(C(=O)Nc2ccccc2O)cc(OC)c1Br,[M-H]-,174.84
Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCC(=O)N3)CC2)cc1,[M+H]+,176.4
Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,[M-H]-,175.5
CN(CCOc1ccc(Br)cc1)C(=O)c1cc(O)nc2ccccc12,[M+H]+,175.99
NC(=NOCC(=O)Nc1ccccc1-c1ccccc1)c1ccc(N2CCCCC2)nc1,[M+H]+,210.14
CCCn1c(=O)[nH]c(=O)c2c1nc(-c1ccc(OC)c(C)c1)n2CCOC,[M+H]+,193.15
COc1ccc(S(=O)(=O)NC(C)c2cccs2)cc1,[M-H]-,165.59
NC(=O)NC(=O)COc1ccc(C(F)(F)F)cc1,[M-H]-,153.17
Cc1csc(C=Cc2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)n1,[M-H]-,189.19
CC1CCN(S(=O)(=O)c2ccc(C(=O)OCC(=O)N(C)C)cc2)CC1,[M+H]+,197.98
CC(Sc1nnc(-c2ccccc2F)n1C1CC1)c1nc2ccccc2c(=O)[nH]1,[M-H]-,190.4
Cc1cc(Cl)c(NS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)c2cccnc12,[M-H]-,199.36
CCOc1ccccc1N1CCN(CN2C(=O)CC3(CCCC3)C2=O)CC1,[M-H]-,197.1
Cc1ccc(-c2nc(CC(=O)NNC(=O)c3cccs3)cs2)c(C)c1,[M-H]-,197.18
CON(C)C(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,[M+H]+,177.31
COC(=O)c1ccc(C=C(Cl)c2nc(-c3ccsc3)no2)cc1,[M-H]-,180.72
CC(Sc1nnc(-c2ccccc2Br)o1)c1nc2ccccc2c(=O)[nH]1,[M-H]-,188.48
Cc1cccc(OCCCNC(=O)CNC(=O)c2ccc3c(c2)OCO3)c1,[M+H]+,185.48
CCCc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,[M-H]-,196.9
CCOC(=O)c1c(C)[nH]c(C(=O)NCC(c2ccc(OC)cc2)N(C)C)c1C,[M+H]+,204.61
O=C(Cn1c(=O)cnc2ccccc21)Nc1cc(Cl)ccc1N1CCCCC1,[M+H]+,193.41
CC(=O)Nc1ccc(S(=O)(=O)NC(C)c2cccs2)cc1,[M-H]-,173.2
CCCCNC(=O)COC(=O)c1c(Cl)cccc1Cl,[M+H]+,169.53
N#Cc1ccccc1-c1ccc(COC(=O)c2ccoc2)cc1,[M+H]+,165.63
C=CCNC(=O)NC(=O)CN1C(=O)NC(C)(c2ccc(Cl)cc2Cl)C1=O,[M+Na]+,197.44
CCCNC(=O)c1cc(C(C)C)nc2c1c(=O)[nH]c(=O)n2CC,[M+H]+,178.99
COc1ccc(C(C)NS(=O)(=O)Cc2ccc(F)cc2)cc1F,[M-H]-,174.71
COc1ccccc1NC(=O)N(CC#N)c1ccccc1,[M+H]+,168.67
O=C(CN1C(=O)CC2(CCCC2)C1=O)Nc1cccc2ccccc12,[M+Na]+,192.85
COc1ccc(OC)c(NC(=O)c2ccc(S(=O)(=O)C(F)F)cc2)c1,[M+H]+,187.57
O=C(Nc1ccccc1O)c1ccc(NC(=O)c2ccco2)cc1,[M+H]+,181.05
O=C(NNC(=O)c1ccccc1O)c1ccc(Br)o1,[M+H]+,162.89
N#CC1(NC(=O)CSc2nnc(-c3ccncc3)n2Cc2ccccc2)CCCCC1,[M+H]+,208.11
COc1ccc(-c2nc(CC(=O)N3CCN(C(=O)c4ccco4)CC3)cs2)cc1OC,[M+H]+,197.09
CC1CCCCC12NC(=O)N(CC(=O)Nc1nc3ccccc3s1)C2=O,[M+H]+,190.42
O=C(NC1CCN(C(=O)Nc2ccccc2)CC1)C1CC(=O)N(Cc2ccccc2)C1,[M+Na]+,191.94
C=CCNc1nc(C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)cs1,[M+Na]+,192.42
Oc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1Br,[M-H]-,174.9
COCCn1c(=C(C#N)C(=O)C(C)(C)C)sc(=Cc2ccc(Cl)cc2Cl)c1=O,[M+Na]+,223.92
O=C(C(Nc1ccc(N2CCCC2)cc1)c1ccccc1)N1CCOCC1,[M-H]-,178.75
Cn1c(-c2ccccc2F)nn(CN2CCCC(c3nc4ccccc4o3)C2)c1=S,[M+Na]+,201.31
CN(CC(=O)N1CCCC(c2nc3ccccc3s2)C1)Cc1ccccc1N1CCOCC1,[M+H]+,204.41
CN(Cc1ccc2c(c1)OCCO2)C(=O)CN1C(=O)C(=O)N(CCC2=CCCCC2)C1=O,[M-H]-,220.32
CCC1(c2ccccc2)NC(=O)N(Cc2nnc(-c3ccccc3)o2)C1=O,[M+Na]+,199.13
COc1cc(C(=O)NC(C)c2ccccc2)ccc1C,[M+Na]+,176.91
COc1ccc(C)cc1C=CC(=O)Nc1nnc(C2CC2)s1,[M+Na]+,184.92
CCCCn1c(SCC(=O)c2ccc(F)cc2)n[nH]c1=O,[M+H]+,174.24
CC(C)CCC(C)NS(=O)(=O)c1ccc(F)cc1Cl,[M-H]-,164.74
CCNC(=O)CSc1nnc(-c2ccc(Cl)cc2)n1Cc1ccco1,[M+H]+,188.86
COc1cc(C(=O)OCN2C(=O)c3ccccc3C2=O)ccc1OC(F)F,[M-H]-,191.96
CC(NC(=O)Cn1nc(-c2ccccc2)oc1=O)c1ccc(-n2ccnc2)cc1,[M+H]+,203.97
CN(Cc1cccs1)C(=O)c1nccnc1-c1nc2ccccc2s1,[M+H]+,176.67
CCCNC1CCc2ccccc2C1,[M+Na]+,150.35
Cn1ccnc1C(NC1=NS(=O)(=O)c2ccccc21)c1cccc(F)c1,[M+H]+,188.43
CC1CCc2c(sc3ncnc(N4CCNC(=O)C4)c23)C1,[M+Na]+,183.64
CS(=O)(=O)Nc1ccccc1-c1nc2cc3c(cc2c(=O)o1)OCCCO3,[M+H]+,186.81
CC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC(=O)CC=CCC=CCC=CCC=CCC=CCC=CC)OC(=O)CC=CCC=CCC=CCC=CCC=CCC=CC,[M+Na]+,316.3791667
COC(=O)CCCCCn1c(=S)[nH]c2ccccc2c1=O,[M+H]+,167.19
Cc1ccc(NC(=O)C2COc3ccccc3O2)cc1S(=O)(=O)N(C)C,[M-H]-,190.63
CCCCCn1c(NC)nc2c1c(=O)[nH]c(=O)n2C,[M+H]+,166.77
CS(=O)(=O)c1ccc(C(=O)OCc2ccc(-c3ccccc3C#N)cc2)cc1,[M+Na]+,194.28
Cc1cc(-c2csc(CC(N)=O)n2)c(C)n1CCC1=CCCCC1,[M+H]+,186.51
Nc1ccc(NC(=O)C2CC2)cc1C(F)(F)F,[M+H]+,153.23
CCN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccccc1C#N,[M+Na]+,176.38
Cc1ccc(-n2nnn(CN3CCN(C)c4nc5ccccc5nc43)c2=S)cc1,[M-H]-,203.36
CCCC(C)NC(=O)COc1ccc(Cl)cc1C(N)=O,[M+H]+,173.12
CN(Cc1ccc(Br)s1)CN1C(=O)NC(Cc2ccccc2)(c2ccccc2)C1=O,[M-H]-,203.39
Cc1cc(OCC(=O)Nc2ccc(C)c(S(=O)(=O)N(C)C)c2)no1,[M-H]-,182.93
O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)Nc1ccnn1C1CCCC1,[M-H]-,199.54
COCc1ccc(C(=O)NC(C)c2ccc(F)cc2)cc1,[M-H]-,173.97
COc1cc(OC)c(C(=O)NCc2ccc(C)cc2)cc1OC,[M+H]+,179.29
COc1ccc(C2=CCN(C(=O)C3CCN(S(=O)(=O)c4cccnc4)CC3)CC2)cc1,[M-H]-,196.88
CCN(CC)c1ccc(C(=O)O)c(O)c1,[M-H]-,147.7
Cc1ccc(CN(C)C(=O)c2cc(C3CC3)nn2-c2ccccc2)o1,[M+Na]+,195.7
CCOC(=O)c1cccnc1Oc1ccc(-n2ccnc2)cc1,[M+H]+,182.19
Cn1c(-c2ccccc2)c(C(=O)N(CC2CCCO2)C2CCS(=O)(=O)C2)c2ccccc21,[M+Na]+,210.11
O=C(CN1CCN(C(=O)C2CC2)CC1)Nc1ccc2c(c1)OC1(CCCCC1)O2,[M+H]+,211.49
CCCCN(C(=O)NC1CCCCC1)c1c(N)n(CCCC)c(=O)[nH]c1=O,[M-H]-,197.61
Cn1c(SCc2cc(-c3ccco3)on2)nnc1C1CC1,[M+H]+,168.28
CC(=O)C1=C(O)C(=O)N(c2ccc(O)cc2)C1c1ccc(Br)cc1,[M+Na]+,195.69
O=C(CC(c1ccccc1)c1ccccc1)NC1CC1,[M+Na]+,172.62
COc1cccc(C(=O)N2CCN(c3cccc(C)c3)C(C)C2)c1,[M+Na]+,184.16
Cc1csc2nc(CNc3ccc4c(c3)OCO4)cc(=O)n12,[M+Na]+,181.5
O=C(CCn1[nH]c(=O)ccc1=O)NC12CC3CC(CC(C3)C1)C2,[M-H]-,176.54
N#CCN1C(=O)NC2(CCc3ccccc32)C1=O,[M-H]-,151.73
O=C(C1CCN(c2nnnn2-c2ccccc2)CC1)N1CCCCCC1,[M+H]+,185.83
COC(=O)c1ccc(S(=O)(=O)NCCc2ccccc2C)cc1,[M-H]-,180.49
CC1CCCCC12NC(=O)N(CC(=O)NCC1CCCCC1)C2=O,[M+H]+,188.72
C1=Nc2ccccc2C1=C1NN=C(SCCN2CCOCC2)N1C1CC1,[M+H]+,191.17
CC(NCC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,[M+Na]+,187.38
Cc1nc2ncnn2c(C)c1CCC(=O)NCCCn1ccc2ccccc21,[M+H]+,179.8
CN(C)C(=O)COC(=O)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CCC2,[M-H]-,214.78
C=CCNC(=O)c1cc(-c2ccc3c(c2)OCCO3)nc2c1cnn2C(C)C,[M+Na]+,216.39
N#Cc1ccc(COC(=O)c2ccc3ccccc3c2)cc1,[M+H]+,181.45
CSc1ccccc1C(=O)OCc1nc2ccccc2c(=O)[nH]1,[M+H]+,171.1
CN(C(=O)C1CC(=O)N(C2CCCC2)C1)C1CCc2ccccc21,[M+H]+,183.56
Cc1ccc(C(=O)Nc2ccc(NC(=O)C(C)C)cc2)o1,[M+H]+,177.08
CCc1nnc(NC(=O)C2(c3ccc(Cl)cc3)CC2)s1,[M+Na]+,182.72
O=C1C(=Cc2ccc(-c3ccccc3)cc2)CS(=O)(=O)c2ccc(F)cc21,[M+H]+,192.26
O=C(NCc1ccccc1)c1cccc(O)c1,[M+H]+,155.78
CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1cc(=O)oc2cc3c(cc12)CCC3,[M+Na]+,185.78
CC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3-c3cccs3)ccc21,[M+Na]+,198.95
Cc1oc(-c2cccs2)nc1CC(=O)N(Cc1nc2ccccc2c(=O)[nH]1)CC1CCCO1,[M-H]-,215.25
O=C(CSc1nnc2[nH]c3ccccc3n12)NCc1ccc(Cl)cc1,[M-H]-,184.62
CCc1ccc(N2CC(C(=O)N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2=O)cc1,[M+H]+,205.83
CN1C(=O)Cc2cc(S(=O)(=O)Nc3ccc(Br)cc3Cl)ccc21,[M+H]+,190.18
O=C(NCc1cccc(C(F)(F)F)c1)c1ccc2c(c1)OCCO2,[M-H]-,180.96
O=C(NCc1nnc2n1CCC2)c1ccc(COc2ccc(F)cc2)o1,[M+H]+,177.74
O=C(CCCc1nc2ccccc2s1)N1CCC(C(=O)N2CCCCCC2)CC1,[M+Na]+,201.62
O=C1NC2(CCCCC2)C(=O)N1CC=Cc1ccccc1,[M+H]+,169.97
CCC1(c2ccc(OC)cc2)NC(=O)N(CN(CC(C)C)CC(C)C)C1=O,[M+H]+,209.32
COc1cc(NC(=O)C(C)OC(=O)c2ccc(Cn3ccccc3=O)o2)cc(OC)c1,[M-H]-,207.22
CC(=O)NC(C)c1ccc(C(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,[M+Na]+,189.81
C=CCn1c(NCC)nc2c1c(=O)[nH]c(=O)n2C,[M+H]+,158.79
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccc(Cl)cc2)CC1,[M-H]-,199.07
