smi,adduct,ccs
O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,[M-H]-,171.375
CSCCC(N=CO)C(=O)O,[M-H]-,134.1
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(O)=NCCC(O)=NCCS,[M+H]+,239.5
N=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(O)n1,[M+H]+,171.0
O=C(O)c1cccc(O)c1,[M-H]-,125.399867575
N=C(N)NC(CC(=O)O)C(=O)O,[M+H]+,137.1
CC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC(=O)CC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CC)OC(=O)CC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CC,[M+NH4]+,325.6
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,[M+H]+,166.3
N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,[M+Na-2H]-,182.7
CS(=O)(=O)c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1,[M+Na]+,172.0
N=c1nc(O)c2ncn(C3OC4COP(=O)(O)OC4C3O)c2[nH]1,[M+H]+,172.6
NC(CCCC(N)C(=O)[O-])C(=O)[O-],[M+H]+,141.0
CC(C)(ON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(=N)[nH]1)C(=O)[O-],[M+H]+,218.19999999999996
CN(C)C(O)=Nc1cccc(C(F)(F)F)c1,[M-H]-,148.3
CN(C(=O)CO)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,[M-H]-,211.19999999999996
CC=CCC=CCC=CCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CC=CCC=CCC,[M-CH3]-,220.2
Nc1nc(O)[nH]c2ncnc1-2,[M-H]-,121.0
O=C(O)c1ccc[nH]1,[M-H]-,114.25833333333333
O=CC(O)C(O)C(O)CO,[M+Na]+,143.3
CC(C)[C@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C[C@@H](C)O)C(=O)N1CCC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C1,[M+H]+,254.0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,[M+Na]+,168.8
CC(O)=NC1C(N)OC(CO)C(O)C1O,[M+Na]+,149.9
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O,[M-H]-,172.1
CCC=CCC=CC=CC(O)CC=CCC=CCC=CCCC(=O)O,[M-H]-,187.4
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1O,[M-H]-,165.8
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,[M-H]-,182.19999999999996
CC(C)=CCC1=C(O)C(C(=O)CC(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O,[M-H]-,201.0
N=C(O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,[M+Na]+,168.9
O=c1nc(O)ccn1C1CC(O)C(CO)O1,[M+Na]+,157.2
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,[M+Na-2H]-,188.9
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,[M+Na]+,207.9
O=C(O)c1cc(O)nc(O)n1,[M+Na-2H]-,133.0
CCCC(C)(COC(=N)O)COC(O)=NC(C)C,[M+H]+,149.1
Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,[M+Na]+,172.5
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(=N)[nH]1,[M+H]+,213.69999999999996
CS(=O)(=O)c1ccc(C(O)C(CF)N=C(O)C(Cl)Cl)cc1,[M-H]-,174.1
N=C(N)NC(CC(=O)O)C(=O)O,[M+Na]+,148.8
CC(O)C(=O)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,[M+Na-2H]-,176.6
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(=N)[nH]1,[M+H]+,215.0
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,[M+H-H2O]+,256.8
N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)O)O3)c2[nH]1,[M+Na-2H]-,169.6
Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,[M+H]+,163.81066545000002
N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1,[M-H]-,176.90543175
C[C@@H](O)C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CS)C(=O)O,[M+H]+,184.0
Cn1cnc2[nH]c(=N)nc(O)c21,[M+Na]+,149.7
CC(C)[C@H](NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,[M+H]+,279.0
CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O,[M-H]-,182.9
C[C@@H](O)C[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CS)C(=O)O,[M+H]+,184.0
N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,[M-H]-,187.6
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,[M+Na]+,212.5
OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O,[M+K]+,172.8
O=C(O)c1cnc(O)nc1O,[M+Na]+,140.2
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,[M+Na]+,188.4
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,[M+Na]+,206.0
O=C(O)CN=C(O)c1cccnc1,[M+H]+,144.1
COc1nc(C(F)(F)F)nc(=NC(O)=NS(=O)(=O)c2ccccc2C(F)(F)F)[nH]1,[M+Na]+,192.69999999999996
CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CC=CCCC(=O)O,[M-H]-,198.6
Cc1cccc2nn[nH]c12,[M+H]+,125.09999999999998
N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)O)O3)c2[nH]1,[M+Na]+,171.2
CCN1CCN(C(O)=NC(C(O)=NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,[M-H]-,221.30000000000004
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,[M+H]+,173.79000000000002
COc1cc(C=CC(=O)O)ccc1O,[M-H]-,140.3
CC(C)(CO)C(O)C(O)=NCCC(O)=NCCS,[M+H-H2O]+,164.9
NC(CS)C(O)=NCC(=O)O,[M-H]-,131.7934373
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,[M+H]+,186.5
CC1(C)OC2OC(C(O)CO)C(O)C2O1,[M-H]-,145.5
C/C=C1/N(C)C(C)CC1(c1ccccc1)c1ccccc1,[M+H]+,166.34
CC(O)=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,[M-H]-,161.40067140000002
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,[M-H]-,187.4
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,[M+Na]+,212.9
CC(O)C(O)c1cnc2[nH]c(=N)nc(O)c2n1,[M-H]-,148.3
O=C([O-])CCCCC(=O)[O-],[M+Na-2H]-,132.0
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,[M+H-H2O]+,183.2
Cc1cn(C2OC(CO)C(O)C2O)c(=O)nc1O,[M+Na]+,166.2
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,[M+H]+,159.2
CC(C)C(O)=NCC(=O)O,[M-H]-,132.1
N=c1c2c([nH]c3ccccc13)CCCC2,[M+H]+,141.4
OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O,[M+Na-2H]-,161.8
Cc1ccc2c(c1)C(N=c1[nH]c(C(C)F)nc(=N)[nH]1)C(C)C2,[M+H]+,169.3
CC(O)=NC(CC(=O)O)C(=O)O,[M-H]-,130.8
O=C([O-])CCC(=O)[O-],[M-H]-,115.9
COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc(O)c1OC,[M-H]-,192.8
CN(C)C(O)=Nc1cccc(C(F)(F)F)c1,[M+Na]+,159.1
CCCC=CCC=CCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CC=CCC=CCCC,[M-H]-,207.1
CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(O)CCCC(=O)O,[M-H]-,246.0
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,[M+H]+,197.30000000000004
CCOC(=O)CN(C)C,[M+H]+,127.63333333333333
O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)c(C2OC(CO)C(O)C(O)C2O)c1O,[M-H]-,193.4
O=C([O-])CCCCCCC(=O)[O-],[M-H]-,135.7
CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,[M+H]+,221.3
CCC=CCC=CCC(O)C=CC=CC=CC(O)CC=CCCC(=O)O,[M+Na]+,195.55
Clc1ccc2n[nH]nc2c1,[M-H]-,122.49
Cc1ccc2[nH]nnc2c1,[M+H]+,125.59999999999998
NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O,[M-H]-,161.9
COc1nc(C(F)(F)F)nc(=NC(O)=NS(=O)(=O)c2ccccc2C(F)(F)F)[nH]1,[M+H]+,185.19999999999996
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,[M+H]+,166.4777777777778
COCC(O)=Nc1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,[M+H]+,223.5
N=C(N)NOCCC(N)C(=O)O,[M+H]+,133.3
O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)CC1O,[M+Na]+,167.109318575
N=C(O)CCC(N)C(=O)O,[M+H]+,132.56666666666666
CS(=O)(=O)c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1,[M-H]-,179.1
CCC=CCC(O)C=CC=CCC=CCC=CCC=CCCC(=O)O,[M+Na]+,191.5
N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1,[M+Na]+,175.0
O=C(O)c1ccccc1N=CO,[M-H]-,127.3
O=P(O)(O)OCC1OC(O)CC1O,[M-H]-,132.5
[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],[M+Na]+,140.1
CC(O)=NCCCCC(N)C(=O)O,[M-H]-,139.8
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O,[M+Na]+,250.66666666666666
CC(C)(CO)C(O)C(O)=NCCC(O)=NCCS,[M+Na-2H]-,164.9
C[C@@H](O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,[M+H]+,233.4
CCC=CCC(O)C(O)C=CC=CC=CC=CC(O)CC=CCCC(=O)O,[M+Na]+,200.6
N=c1[nH]c2nc(=N)c(-c3ccccc3)nc-2c(N)[nH]1,[M+H]+,155.4
CCOC(O)=Nc1nc2ccccc2[nH]1,[M+H]+,141.7076902
CC12CCC3C4CCC(O)CC4CCC3C1CCC2O,[M+H-H2O]+,168.5
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],[M-H]-,215.19999999999996
N=C(N)NS(=O)(=O)c1ccc(N)cc1,[M-H]-,149.5
O=C(O)c1ccc([O-])cc1,[M+H-H2O]+,119.0
N=c1ccc(N=Nc2ccccc2)c(N)[nH]1,[M+H]+,147.8
OCC1OC(O)(CO)C(O)C1O,[M+Na]+,141.9
NC(CCCCN=C(O)CCCCC1SCC2N=C(O)NC21)C(=O)O,[M+H]+,187.19999999999996
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,[M+H]+,161.3
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,[M-H]-,175.80000000000004
CN(C)C(O)=Nc1ccc(Cl)c(Cl)c1,[M-H]-,148.9
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,[M+H]+,168.3
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,[M-H]-,204.80000000000004
CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,[M+H]+,191.5
CC=CCC=CCC=CCC=CCC(=O)OCC(COC(=O)CC=CCC=CC)OC(=O)CC=CCC=CC,[M+Na]+,228.31000000000003
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,[M+H]+,232.1
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,[M-H]-,187.4
CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,[M-H]-,182.9
Oc1cccc(O)n1,[M-H]-,114.7
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C,[M+Na]+,220.0
N=C(N)NCCCC(N)C(=O)O,[M-H]-,137.0
Clc1ccc2n[nH]nc2c1,[M+H]+,131.88
CC(C)CC(N=C(O)CN)C(=O)O,[M-H]-,142.1
Nc1ccncc1,[M+H]+,117.8
O=C(O)C=Cc1cc2ccccc2[nH]1,[M-H]-,134.5
Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,[M-H]-,165.3
N=C(O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,[M-H]-,167.60377085
Oc1cccc(O)n1,[M+H]+,120.0
N=c1nc(O)c2nc[nH]c2[nH]1,[M+K]+,136.4
N=C(O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1,[M+H]+,165.8
NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O,[M+Na-2H]-,164.8
Cn1cc(C(=N)O)ccc1=O,[M+H]+,132.1
N=c1nc(O)c2[nH]c(=O)cnc2[nH]1,[M+H]+,131.1
N=c1nc(O)c2nc[nH]c2[nH]1,[M+H]+,131.0
CC(C)(CO)C(O)C(O)=NCCC(=O)O,[M+H]+,149.55833334166667
Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,[M-H]-,164.1
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,[M+Na]+,230.0
Cc1cc(O)nc(S)n1,[M+H]+,123.7
CCCC(C)CC(C)CC(C)CC(C)OC=O,[M-H]-,159.84
CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,[M+H-H2O]+,186.0
N=C(N)NCC(=O)O,[M+H]+,125.5
O=C(O)CN=C(O)CCc1ccccc1,[M+H]+,149.491448725
O=c1nc2[nH][nH]cc-2c(O)n1,[M-H]-,120.10067765
Cc1c(O)c(C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,[M-H]-,171.80000000000004
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1O,[M-H]-,209.5
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)c(O)c3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,[M-H]-,221.69999999999996
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccc(O)cc3)C2SC1,[M+Na]+,187.69999999999996
O=C(O)C(O)CO,[M-H]-,115.65
N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,[M+Na]+,175.5
CC(O)=Nc1ccc(O)cc1,[M-H]-,133.0
CC1C(N=C(O)C(=NOC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O,[M+H]+,197.4
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,[M+Na]+,196.05
CSCCC(N=C(C)O)C(=O)O,[M-H]-,142.8
N=C(NO)NCCCC(N)C(=O)O,[M+H]+,139.008837075
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,[M+Na]+,163.1
C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,[M+H]+,226.6
COC(=O)N=N/C=C1\C=[N+]([O-])c2ccccc2N1O,[M+H]+,153.9
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1cccn1,[M+H]+,182.49333333333334
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,[M+H-H2O]+,176.9
CC(O)C(N)C(=O)O,[M+H]+,127.2
N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)O)O3)c2[nH]1,[M-H]-,169.4
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,[M+H]+,186.1
Cn1c(O)nc2[nH]cnc2c1=O,[M+Na-2H]-,140.9
N=C(O)C1CCCN1C(=O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1,[M+Na-2H]-,183.2
N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,[M+Na-2H]-,184.8
CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,[M-H]-,187.9
CCCCC(CC)COP(=O)(O)Oc1ccccc1,[M-H]-,170.46
Cn1c(=O)c2nc(O)[nH]c2n(C)c1=O,[M-H]-,134.2
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,[M+H]+,168.9
Oc1cccc(-c2cc(Cl)ccc2Cl)c1,[M-H]-,155.15
CCOc1ccc2[nH]c3cc(N)ccc3c(=N)c2c1,[M+H]+,156.3
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)C1,[M+H]+,386.8
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,[M+H]+,177.80000000000004
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCCCN)C(=O)O,[M+H]+,281.3
Oc1ccccn1,[M+H]+,115.8
CC1(C)SC2C(N=C(O)Cc3ccccc3)C(=O)N2C1C(=O)O,[M-H]-,184.9
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,[M+Na]+,176.80000000000004
CC(O)=NCCCC(=O)O,[M-H]-,132.6
C=CCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,[M-H]-,172.67999999999998
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,[M+H]+,176.4
CC(O)=NC(CO)C(=O)O,[M-H]-,127.8
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,[M+Na]+,226.69999999999996
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,[M+H]+,170.4
CC(N=C(O)CCC(N)C(=O)O)C(=O)O,[M+H]+,149.7
CC(O)=Nc1nnc(S(N)(=O)=O)s1,[M+H]+,140.7
N=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(O)n1,[M+K]+,167.8
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(COC(=N)O)CSC12)c1ccco1,[M+Na]+,189.69999999999996
CC(N)C(O)=NC(C)C(=O)O,[M-H]-,134.1
NC(CCCCN=C(O)CCCCC1SCC2N=C(O)NC21)C(=O)O,[M+Na-2H]-,189.8
Cc1ccc2c(c1)C(N=c1[nH]c(C(C)F)nc(=N)[nH]1)C(C)C2,[M-H]-,180.68864726666666
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,[M+Na-2H]-,177.6
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)O,[M+H]+,315.6
CC(C)(C)C(N)C(=O)O,[M+H]+,132.55833333333334
Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,[M+Na]+,162.9
N=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(O)n1,[M+Na]+,167.5
Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,[M+Na-2H]-,164.8
N=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(O)n1,[M+Na]+,165.5
Cn1c([N+](=O)[O-])cnc1C(C)(C)O,[M+H]+,138.08666666666667
N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,[M+Na]+,185.0
COc1cc2nc(N(C)CCCN=C(O)C3CCCO3)[nH]c(=N)c2cc1OC,[M+H]+,193.90080695
CC(O)=NC(CCC(=O)O)C(=O)O,[M+H]+,139.008333325
N=C(N)NCCCC(N)C(=O)O,[M+Na]+,148.5
Cn1c(O)nc2ncn(C)c2c1=O,[M+Na]+,149.4
N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCCN)C(O)C2O)c(O)n1,[M+Na-2H]-,185.8
NCCC(O)=NC(Cc1cnc[nH]1)C(=O)O,[M+Na-2H]-,151.1
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,[M+H]+,192.1
N=c1nc(O)c2nccnc2[nH]1,[M+H]+,128.9
CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,[M+H]+,178.80000000000004
C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,[M+H-H2O]+,150.7
N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],[M+H]+,146.1
O=C(O)CN=C(O)c1cccnc1,[M-H]-,138.09379297499999
CC(O)=NC1C(N)OC(CO)C(O)C1O,[M-H]-,155.3
CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,[M+H]+,207.0
Nc1nc(=O)c2nccnc2[nH]1,[M+Na]+,143.4
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,[M+H]+,200.80000000000004
CNC(=O)Nc1nc2ccccc2s1,[M+H]+,142.4
COc1ccc2[nH]c(SCc3ncc(C)c(O)c3C)nc2c1,[M+H]+,174.92999999999998
O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,[M+Na]+,171.7
COC(O)=Nc1nc2ccc(S(=O)(=O)c3ccccc3)cc2[nH]1,[M+H]+,181.30000000000004
C[C@@H]1O[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@@H]1O,[M-H]-,143.3703771
CC(O)=NCCCCN,[M+Na]+,135.3
CC(=O)OC1CCC2C3CCC4=C(Cl)C(=O)CCC4C3CCC12C,[M+H]+,185.1
O=C1OC(C(O)CO)C(O)C1O,[M+Na]+,141.0
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,[M-H]-,167.3
CSCCC(N=C(C)O)C(=O)O,[M+Na]+,150.3
CCC=CCC=CCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CC=CCC=CCC,[M+H]+,220.8
CC1(C)SC2C(N=C(O)COc3ccccc3)C(=O)N2C1C(=O)O,[M+Na]+,186.69999999999996
Nc1cc(-c2ccncc2)cnc1O,[M+H]+,139.0
CCCCCCSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,[M-H]-,191.9
CC(O)=Nc1ccc(O)cc1,[M+Na]+,144.2
CCCCCC(CC(O)=NO)C(O)=NC(C(=O)N1CCCC1CO)C(C)C,[M+H]+,194.1
NC(CCC(O)=NC(CCC(=O)O)C(=O)O)C(=O)O,[M+H]+,162.8973405
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C,[M+Na]+,210.4
CON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,[M+Na]+,196.5
O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C(O)C1O,[M+Na]+,210.80000000000004
COC(O)=Nc1nc2ccc(S(=O)(=O)c3ccccc3)cc2[nH]1,[M+Na]+,196.9
CC(O)=Nc1ccc(O)cc1,[M+H]+,132.2
NC(CC(=O)O)C(O)=NC(Cc1ccccc1)C(=O)O,[M+Na-2H]-,162.3
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,[M-H]-,186.5
N=c1nc(O)c2nc(C(O)C(O)CO)cnc2[nH]1,[M+H]+,157.3
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,[M-H]-,170.2
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,[M+H]+,141.6
N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1,[M+H]+,166.95
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[M+Na]+,211.0
N=C(O)c1ccc(=N)[nH]c1,[M+H]+,125.7
